,date,open,close,high,low,volume,code
845,2019-06-25,852.541,843.521,859.541,827.541,51295.0,600519
846,2019-06-26,845.541,840.401,845.541,831.761,29588.0,600519
847,2019-06-27,845.541,856.891,861.541,841.661,47978.0,600519
848,2019-06-28,861.07,859.08,863.96,846.41,31088.0,600519
849,2019-07-01,879.6,906.94,910.68,875.3,52337.0,600519
850,2019-07-02,900.08,900.08,904.58,891.08,39061.0,600519
851,2019-07-03,895.08,862.98,898.08,856.58,67139.0,600519
852,2019-07-04,860.88,856.28,865.88,846.3,46216.0,600519
853,2019-07-05,861.08,874.9,881.08,851.38,50032.0,600519
854,2019-07-08,870.13,859.94,872.98,850.08,33613.0,600519
855,2019-07-09,854.38,851.14,864.08,843.43,31723.0,600519
856,2019-07-10,856.01,857.6,865.66,852.08,28166.0,600519
857,2019-07-11,865.04,856.58,873.46,851.08,30514.0,600519
858,2019-07-12,856.38,861.17,866.58,855.09,28173.0,600519
859,2019-07-15,842.88,851.01,855.18,826.21,59870.0,600519
860,2019-07-16,850.53,843.08,857.38,840.08,33245.0,600519
861,2019-07-17,843.08,838.58,848.07,837.21,25468.0,600519
862,2019-07-18,836.58,822.58,838.08,822.26,39252.0,600519
863,2019-07-19,830.08,830.95,835.88,823.08,28014.0,600519
864,2019-07-22,835.08,832.1,839.08,825.33,28125.0,600519
865,2019-07-23,837.38,829.06,837.67,818.94,32483.0,600519
866,2019-07-24,833.39,821.44,834.98,819.77,46771.0,600519
867,2019-07-25,821.05,838.08,838.44,813.23,38255.0,600519
868,2019-07-26,837.05,840.11,846.08,833.63,26467.0,600519
869,2019-07-29,837.11,851.49,854.58,835.09,26981.0,600519
870,2019-07-30,851.58,854.01,858.08,846.08,19537.0,600519
871,2019-07-31,850.08,847.68,856.85,841.67,22526.0,600519
872,2019-08-01,851.59,834.38,852.08,828.1,35089.0,600519
873,2019-08-02,819.08,829.53,833.06,818.08,39719.0,600519
874,2019-08-05,820.08,817.51,829.08,815.08,36774.0,600519
875,2019-08-06,806.08,821.38,823.08,798.88,43991.0,600519
876,2019-08-07,824.58,820.08,830.61,820.08,26869.0,600519
877,2019-08-08,828.58,846.76,849.08,827.08,38808.0,600519
878,2019-08-09,853.58,837.11,856.03,834.07,28461.0,600519
879,2019-08-12,885.39,893.71,895.18,870.09,81498.0,600519
880,2019-08-13,891.24,893.03,901.08,885.76,30329.0,600519
881,2019-08-14,905.1,918.41,926.98,905.1,41410.0,600519
882,2019-08-15,903.08,919.98,921.56,903.08,27237.0,600519
883,2019-08-16,924.92,929.68,950.66,916.08,36086.0,600519
884,2019-08-19,936.08,930.96,945.06,924.13,32867.0,600519
885,2019-08-20,930.08,945.08,948.76,925.08,28602.0,600519
886,2019-08-21,945.18,941.08,952.05,936.74,25066.0,600519
887,2019-08-22,948.07,979.08,979.08,945.08,37590.0,600519
888,2019-08-23,980.08,1005.18,1008.64,970.7,40192.0,600519
889,2019-08-26,988.08,978.03,1003.08,971.76,48497.0,600519
890,2019-08-27,992.08,984.08,1006.39,984.08,52164.0,600519
891,2019-08-28,984.08,975.19,998.27,958.09,47009.0,600519
892,2019-08-29,980.08,988.18,993.26,967.58,29330.0,600519
893,2019-08-30,1000.08,1017.08,1021.08,998.08,44890.0,600519
894,2019-09-02,1015.07,1013.84,1020.06,1004.08,28234.0,600519
895,2019-09-03,1015.08,1015.08,1026.1,1003.64,29485.0,600519
896,2019-09-04,1015.88,1000.09,1017.99,995.19,33600.0,600519
897,2019-09-05,1004.08,1019.08,1019.98,1003.08,32930.0,600519
898,2019-09-06,1019.58,1017.57,1021.23,1006.08,26176.0,600519
899,2019-09-09,1020.08,1011.6,1023.08,1010.08,29379.0,600519
900,2019-09-10,1009.38,998.93,1010.08,995.09,26227.0,600519
901,2019-09-11,994.3,944.6,995.05,943.08,81716.0,600519
902,2019-09-12,941.08,974.08,985.06,941.08,41211.0,600519
903,2019-09-16,958.08,974.08,979.03,958.08,31371.0,600519
904,2019-09-17,969.08,969.09,981.74,962.08,25196.0,600519
905,2019-09-18,983.58,1023.98,1025.08,983.26,69314.0,600519
906,2019-09-19,1023.08,1020.08,1025.08,1012.18,24479.0,600519
907,2019-09-20,1026.08,1032.5,1035.08,1022.67,37626.0,600519
908,2019-09-23,1032.08,1024.08,1032.08,1006.08,30026.0,600519
909,2019-09-24,1030.08,1059.08,1059.98,1027.08,36269.0,600519
910,2019-09-25,1055.08,1049.08,1063.95,1045.58,24024.0,600519
911,2019-09-26,1050.02,1042.08,1058.43,1033.89,26081.0,600519
912,2019-09-27,1039.08,1049.83,1058.08,1028.08,22826.0,600519
913,2019-09-30,1038.08,1025.08,1044.51,1025.08,30825.0,600519
914,2019-10-08,1028.08,1042.18,1055.08,1027.09,31045.0,600519
915,2019-10-09,1041.28,1021.89,1041.28,1010.13,35788.0,600519
916,2019-10-10,1002.08,1030.08,1034.01,984.1,41173.0,600519
917,2019-10-11,1032.08,1049.68,1050.08,1027.29,28689.0,600519
918,2019-10-14,1061.08,1055.08,1062.74,1045.08,27187.0,600519
919,2019-10-15,1055.08,1086.08,1090.76,1052.11,40034.0,600519
920,2019-10-16,1043.08,1045.08,1062.58,1035.08,59150.0,600519
921,2019-10-17,1051.08,1058.41,1061.74,1037.58,30508.0,600519
922,2019-10-18,1054.08,1050.87,1065.07,1046.77,28291.0,600519
923,2019-10-21,1046.94,1043.58,1053.98,1038.38,25274.0,600519
924,2019-10-22,1053.08,1045.88,1056.58,1038.97,19309.0,600519
925,2019-10-23,1043.08,1033.99,1053.08,1031.19,23080.0,600519
926,2019-10-24,1040.03,1025.35,1041.08,1022.24,26178.0,600519
927,2019-10-25,1028.38,1046.43,1047.58,1018.11,25998.0,600519
928,2019-10-28,1041.09,1053.37,1056.09,1040.08,22485.0,600519
929,2019-10-29,1056.19,1068.08,1075.04,1052.85,27803.0,600519
930,2019-10-30,1065.08,1058.88,1067.78,1051.08,21254.0,600519
931,2019-10-31,1071.08,1055.09,1073.08,1051.23,25909.0,600519
932,2019-11-01,1056.08,1060.08,1067.03,1047.58,22811.0,600519
933,2019-11-04,1065.08,1074.67,1085.07,1064.08,26737.0,600519
934,2019-11-05,1074.58,1074.08,1080.08,1067.08,22254.0,600519
935,2019-11-06,1072.08,1068.08,1079.08,1063.96,19737.0,600519
936,2019-11-07,1071.59,1076.45,1076.96,1064.08,16167.0,600519
937,2019-11-08,1080.08,1080.08,1090.73,1076.59,24512.0,600519
938,2019-11-11,1076.58,1074.08,1081.28,1068.59,17342.0,600519
939,2019-11-12,1079.08,1076.68,1084.68,1073.29,19150.0,600519
940,2019-11-13,1082.08,1099.08,1102.88,1075.08,31977.0,600519
941,2019-11-14,1102.08,1105.08,1115.08,1097.08,23521.0,600519
942,2019-11-15,1105.08,1099.98,1107.99,1096.58,16340.0,600519
943,2019-11-18,1100.2,1102.36,1104.53,1093.08,18037.0,600519
944,2019-11-19,1103.08,1107.4,1116.69,1100.1,20623.0,600519
945,2019-11-20,1105.08,1108.83,1114.59,1103.14,15280.0,600519
946,2019-11-21,1106.08,1106.38,1110.59,1096.14,19187.0,600519
947,2019-11-22,1098.08,1069.08,1104.08,1060.08,47054.0,600519
948,2019-11-25,1063.13,1057.14,1069.08,1047.14,38281.0,600519
949,2019-11-26,1061.76,1060.08,1073.68,1058.08,40239.0,600519
950,2019-11-27,1067.88,1065.03,1071.7,1059.59,19848.0,600519
951,2019-11-28,1070.05,1050.88,1072.59,1044.1,28844.0,600519
952,2019-11-29,1040.58,1004.08,1040.58,987.97,82397.0,600519
953,2019-12-02,993.28,1008.08,1015.1,993.28,30784.0,600519
954,2019-12-03,1008.08,993.08,1008.08,992.82,27340.0,600519
955,2019-12-04,1015.08,997.41,1019.74,993.08,35283.0,600519
956,2019-12-05,1000.08,1004.88,1007.09,993.08,21338.0,600519
957,2019-12-06,1011.05,1045.08,1045.08,1005.18,39506.0,600519
958,2019-12-09,1050.08,1033.78,1051.08,1031.18,21824.0,600519
959,2019-12-10,1034.68,1039.48,1040.08,1026.08,15086.0,600519
960,2019-12-11,1043.08,1034.06,1045.83,1030.63,14567.0,600519
961,2019-12-12,1031.08,1012.08,1035.02,1005.16,29409.0,600519
962,2019-12-13,1021.08,1038.08,1040.08,1021.08,30000.0,600519
963,2019-12-16,1038.08,1023.0,1038.08,1013.02,30936.0,600519
964,2019-12-17,1024.78,1045.06,1048.68,1018.11,42616.0,600519
965,2019-12-18,1049.08,1043.08,1050.28,1039.08,19640.0,600519
966,2019-12-19,1038.08,1032.48,1038.08,1027.08,19552.0,600519
967,2019-12-20,1037.26,1021.38,1037.26,1016.58,23563.0,600519
968,2019-12-23,1014.08,1024.38,1037.58,1011.08,25919.0,600519
969,2019-12-24,1028.08,1023.08,1030.08,1020.08,11823.0,600519
970,2019-12-25,1018.08,1008.78,1018.08,1005.09,24305.0,600519
971,2019-12-26,1007.08,1010.18,1017.06,995.07,22877.0,600519
972,2019-12-27,1025.08,1038.08,1047.08,1025.08,47066.0,600519
973,2019-12-30,1045.28,1060.88,1070.58,1045.28,40760.0,600519
974,2019-12-31,1058.08,1058.08,1063.08,1051.59,22588.0,600519
975,2020-01-02,1003.08,1005.08,1020.14,991.08,148099.0,600519
976,2020-01-03,992.08,953.64,992.08,951.98,130318.0,600519
977,2020-01-06,945.94,953.07,967.98,942.38,63414.0,600519
978,2020-01-07,952.58,969.61,974.08,951.48,47853.0,600519
979,2020-01-08,960.13,963.22,970.58,957.66,25008.0,600519
980,2020-01-09,969.08,977.78,980.47,965.08,37405.0,600519
981,2020-01-10,984.08,987.58,991.07,977.58,35975.0,600519
982,2020-01-13,987.58,999.35,1004.28,987.08,38515.0,600519
983,2020-01-14,999.28,982.48,999.97,978.08,35144.0,600519
984,2020-01-15,984.09,987.21,996.68,980.08,26029.0,600519
985,2020-01-16,993.95,982.08,993.95,977.66,23191.0,600519
986,2020-01-17,985.08,982.58,987.86,976.09,23472.0,600519
987,2020-01-20,986.94,966.08,986.94,957.08,35391.0,600519
988,2020-01-21,956.08,950.38,962.08,947.38,32874.0,600519
989,2020-01-22,945.08,950.59,959.08,930.46,36200.0,600519
990,2020-01-23,951.08,927.88,951.08,912.08,53468.0,600519
991,2020-02-03,860.08,879.0,885.76,855.08,123442.0,600519
992,2020-02-04,890.08,913.09,932.08,886.09,62624.0,600519
993,2020-02-05,925.08,925.07,929.08,908.11,47418.0,600519
994,2020-02-06,934.51,946.08,950.08,927.1,47171.0,600519
995,2020-02-07,945.09,951.08,952.08,936.1,31278.0,600519
996,2020-02-10,937.08,941.57,949.68,932.28,30533.0,600519
997,2020-02-11,938.08,973.08,974.76,937.88,47917.0,600519
998,2020-02-12,964.08,972.35,973.87,960.96,28125.0,600519
999,2020-02-13,973.08,966.08,988.97,963.09,30357.0,600519
1000,2020-02-14,965.53,963.08,968.59,958.19,23287.0,600519
1001,2020-02-17,957.58,968.9,971.27,957.48,27028.0,600519
1002,2020-02-18,965.09,959.08,971.96,958.08,26664.0,600519
1003,2020-02-19,960.08,971.58,976.58,953.08,37051.0,600519
1004,2020-02-20,971.78,993.08,999.08,970.49,46802.0,600519
1005,2020-02-21,986.54,987.96,998.62,985.09,28940.0,600519
1006,2020-02-24,980.58,962.26,985.08,960.58,38650.0,600519
1007,2020-02-25,953.08,949.89,957.17,942.96,38385.0,600519
1008,2020-02-26,937.08,948.78,959.08,930.08,43560.0,600519
1009,2020-02-27,951.08,962.47,970.07,951.08,34498.0,600519
1010,2020-02-28,945.38,932.08,957.08,925.05,49946.0,600519
1011,2020-03-02,925.19,961.09,971.63,925.09,47663.0,600519
1012,2020-03-03,973.08,988.08,993.96,973.08,50250.0,600519
1013,2020-03-04,1000.08,1004.0,1014.08,991.32,53792.0,600519
1014,2020-03-05,1011.39,1046.08,1050.07,1005.64,62426.0,600519
1015,2020-03-06,1038.08,1030.58,1051.08,1027.06,30641.0,600519
1016,2020-03-09,1010.08,989.09,1010.08,986.39,43404.0,600519
1017,2020-03-10,988.08,1031.08,1043.08,988.08,58062.0,600519
1018,2020-03-11,1030.58,1033.6,1044.66,1016.08,35548.0,600519
1019,2020-03-12,1016.3,1013.58,1028.08,1000.18,36631.0,600519
1020,2020-03-13,965.08,987.11,1004.06,955.08,75885.0,600519
1021,2020-03-16,979.06,942.08,983.03,937.08,51233.0,600519
1022,2020-03-17,930.08,920.18,953.08,886.2,79359.0,600519
1023,2020-03-18,915.08,883.07,935.08,883.07,73460.0,600519
1024,2020-03-19,869.07,871.08,890.08,835.18,102265.0,600519
1025,2020-03-20,886.08,910.36,918.08,886.08,60139.0,600519
1026,2020-03-23,875.08,894.08,910.36,866.6,48472.0,600519
1027,2020-03-24,918.08,931.08,933.96,910.08,46651.0,600519
1028,2020-03-25,963.06,955.18,966.44,949.28,37049.0,600519
1029,2020-03-26,948.41,940.0,966.28,937.08,30049.0,600519
1030,2020-03-27,960.08,950.58,967.08,950.09,36261.0,600519
1031,2020-03-30,935.33,947.08,952.08,932.08,30687.0,600519
1032,2020-03-31,957.08,986.08,990.08,956.88,47984.0,600519
1033,2020-04-01,992.08,978.08,1004.08,978.08,33205.0,600519
1034,2020-04-02,979.08,1020.08,1020.08,978.96,45206.0,600519
1035,2020-04-03,1014.11,1014.87,1023.04,1007.06,27618.0,600519
1036,2020-04-07,1037.03,1035.03,1041.58,1023.97,43488.0,600519
1037,2020-04-08,1027.08,1034.84,1041.39,1027.08,24224.0,600519
1038,2020-04-09,1041.08,1033.58,1044.08,1023.04,22817.0,600519
1039,2020-04-10,1032.96,1040.08,1056.58,1028.58,27804.0,600519
1040,2020-04-13,1040.08,1037.38,1045.06,1023.58,15981.0,600519
1041,2020-04-14,1051.08,1060.18,1066.63,1041.08,36800.0,600519
1042,2020-04-15,1067.08,1064.68,1079.07,1062.18,29332.0,600519
1043,2020-04-16,1068.05,1072.18,1072.18,1059.18,21728.0,600519
1044,2020-04-17,1085.08,1101.08,1109.64,1080.09,38246.0,600519
1045,2020-04-20,1096.08,1102.38,1106.58,1091.88,24239.0,600519
1046,2020-04-21,1096.1,1075.08,1099.07,1068.08,29224.0,600519
1047,2020-04-22,1081.08,1119.58,1124.58,1077.3,44035.0,600519
1048,2020-04-23,1125.08,1127.34,1140.76,1122.85,26899.0,600519
1049,2020-04-24,1123.08,1125.64,1134.97,1110.26,19122.0,600519
1050,2020-04-27,1132.08,1151.08,1153.25,1126.04,25904.0,600519
1051,2020-04-28,1160.39,1154.21,1175.02,1146.96,34662.0,600519
1052,2020-04-29,1152.88,1149.98,1163.18,1133.08,23444.0,600519
1053,2020-04-30,1146.08,1140.78,1160.09,1133.96,24661.0,600519
1054,2020-05-06,1126.08,1175.08,1175.08,1125.08,35835.0,600519
1055,2020-05-07,1174.48,1187.08,1190.07,1168.08,27935.0,600519
1056,2020-05-08,1192.08,1189.69,1213.08,1183.59,29079.0,600519
1057,2020-05-11,1195.08,1198.09,1210.08,1188.75,23671.0,600519
1058,2020-05-12,1193.08,1208.08,1210.07,1191.08,19722.0,600519
1059,2020-05-13,1208.08,1211.03,1213.07,1197.96,22014.0,600519
1060,2020-05-14,1205.08,1201.67,1209.96,1200.19,18575.0,600519
1061,2020-05-15,1204.08,1188.08,1208.58,1176.96,26398.0,600519
1062,2020-05-18,1181.08,1221.29,1226.58,1180.21,34362.0,600519
1063,2020-05-19,1239.08,1221.19,1239.08,1213.08,24787.0,600519
1064,2020-05-20,1221.19,1226.08,1234.26,1211.89,21183.0,600519
1065,2020-05-21,1230.08,1241.18,1247.04,1227.94,23052.0,600519
1066,2020-05-22,1241.08,1203.28,1241.18,1197.96,34427.0,600519
1067,2020-05-25,1205.08,1237.98,1241.66,1196.08,31561.0,600519
1068,2020-05-26,1244.96,1233.08,1245.03,1230.08,22470.0,600519
1069,2020-05-27,1234.08,1213.08,1235.08,1208.08,26777.0,600519
1070,2020-05-28,1213.05,1219.08,1222.02,1196.21,26486.0,600519
1071,2020-05-29,1207.18,1241.68,1245.06,1207.18,30444.0,600519
1072,2020-06-01,1256.08,1294.58,1295.18,1256.08,35480.0,600519
1073,2020-06-02,1291.09,1285.79,1302.98,1281.74,25960.0,600519
1074,2020-06-03,1290.08,1274.38,1292.58,1270.85,23557.0,600519
1075,2020-06-04,1271.08,1283.07,1286.08,1271.08,18037.0,600519
1076,2020-06-05,1280.33,1300.08,1303.96,1276.16,18347.0,600519
1077,2020-06-08,1300.08,1281.18,1310.08,1277.09,29300.0,600519
1078,2020-06-09,1283.08,1291.63,1300.08,1275.76,22612.0,600519
1079,2020-06-10,1300.08,1298.74,1308.41,1292.08,22701.0,600519
1080,2020-06-11,1286.09,1275.54,1293.07,1272.07,30712.0,600519
1081,2020-06-12,1262.25,1291.45,1291.45,1258.39,28427.0,600519
1082,2020-06-15,1277.08,1258.08,1286.68,1256.08,34615.0,600519
1083,2020-06-16,1273.58,1278.96,1289.08,1268.21,29207.0,600519
1084,2020-06-17,1286.94,1280.08,1286.98,1270.1,19453.0,600519
1085,2020-06-18,1279.98,1288.08,1288.28,1275.18,21010.0,600519
1086,2020-06-19,1295.08,1314.92,1320.28,1290.18,38958.0,600519
1087,2020-06-22,1310.18,1314.08,1318.97,1308.28,23247.0,600519
1088,2020-06-23,1310.08,1349.58,1357.08,1308.6,33934.0,600519
1089,2020-06-24,1355.705,1352.115,1357.815,1337.105,25139.0,600519
1090,2020-06-29,1340.105,1355.275,1358.105,1329.115,28081.0,600519
1091,2020-06-30,1355.225,1354.985,1361.085,1347.225,22446.0,600519
1092,2020-07-01,1360.105,1386.375,1398.205,1356.125,38682.0,600519
1093,2020-07-02,1391.105,1436.105,1443.005,1387.105,45884.0,600519
1094,2020-07-03,1442.105,1433.895,1444.605,1408.985,35126.0,600519
1095,2020-07-06,1430.105,1492.105,1508.105,1423.915,51822.0,600519
1096,2020-07-07,1495.195,1580.105,1636.925,1493.105,66664.0,600519
1097,2020-07-08,1572.105,1573.445,1611.105,1552.105,53170.0,600519
1098,2020-07-09,1583.105,1598.105,1604.105,1574.105,35033.0,600519
1099,2020-07-10,1581.105,1605.955,1628.705,1581.045,37100.0,600519
1100,2020-07-13,1606.785,1674.095,1679.105,1606.785,60727.0,600519
1101,2020-07-14,1674.095,1654.105,1674.135,1640.505,46094.0,600519
1102,2020-07-15,1636.985,1644.635,1674.705,1636.815,40713.0,600519
1103,2020-07-16,1622.015,1506.105,1622.015,1492.105,102242.0,600519
1104,2020-07-17,1512.105,1540.155,1564.695,1512.105,65902.0,600519
1105,2020-07-20,1544.605,1529.065,1556.095,1480.985,45280.0,600519
1106,2020-07-21,1538.745,1560.105,1594.905,1523.095,41970.0,600519
1107,2020-07-22,1550.105,1570.185,1602.105,1550.105,39201.0,600519
1108,2020-07-23,1564.105,1568.105,1583.105,1542.105,34321.0,600519
1109,2020-07-24,1546.955,1487.405,1558.105,1477.105,78752.0,600519
1110,2020-07-27,1508.115,1514.655,1521.905,1492.105,38788.0,600519
1111,2020-07-28,1522.105,1562.105,1572.105,1522.105,54912.0,600519
1112,2020-07-29,1582.105,1564.105,1582.105,1525.105,50748.0,600519
1113,2020-07-30,1563.305,1572.105,1592.695,1562.605,38373.0,600519
1114,2020-07-31,1577.105,1570.285,1597.105,1538.105,40685.0,600519
1115,2020-08-03,1578.985,1560.105,1588.685,1552.105,34661.0,600519
1116,2020-08-04,1567.105,1562.095,1575.095,1552.105,31941.0,600519
1117,2020-08-05,1554.195,1560.105,1565.195,1535.415,25522.0,600519
1118,2020-08-06,1562.105,1530.065,1566.135,1522.105,32649.0,600519
1119,2020-08-07,1536.875,1523.105,1541.775,1490.605,34242.0,600519
1120,2020-08-10,1520.075,1526.095,1537.065,1500.215,23624.0,600519
1121,2020-08-11,1532.105,1534.615,1558.535,1532.105,35818.0,600519
1122,2020-08-12,1525.105,1519.055,1533.105,1497.355,27934.0,600519
1123,2020-08-13,1522.105,1527.105,1530.985,1501.105,20541.0,600519
1124,2020-08-14,1532.005,1553.105,1557.805,1523.105,37653.0,600519
1125,2020-08-17,1566.105,1582.105,1596.455,1562.105,43572.0,600519
1126,2020-08-18,1589.485,1597.105,1612.105,1583.105,30423.0,600519
1127,2020-08-19,1592.105,1579.105,1609.105,1575.095,26915.0,600519
1128,2020-08-20,1566.105,1556.105,1571.105,1548.105,22382.0,600519
1129,2020-08-21,1565.105,1568.105,1590.105,1563.105,25082.0,600519
1130,2020-08-24,1592.105,1588.455,1600.105,1583.115,30933.0,600519
1131,2020-08-25,1596.905,1619.105,1638.885,1590.735,41872.0,600519
1132,2020-08-26,1626.105,1619.105,1637.105,1607.125,26216.0,600519
1133,2020-08-27,1624.095,1623.105,1626.085,1597.105,22636.0,600519
1134,2020-08-28,1623.105,1649.105,1656.105,1613.605,42300.0,600519
1135,2020-08-31,1662.685,1678.605,1708.105,1662.685,47810.0,600519
1136,2020-09-01,1684.105,1694.085,1694.105,1667.115,31640.0,600519
1137,2020-09-02,1717.105,1687.105,1720.105,1662.105,32009.0,600519
1138,2020-09-03,1687.105,1685.105,1704.105,1671.805,30437.0,600519
1139,2020-09-04,1658.105,1662.105,1669.095,1638.105,30858.0,600519
1140,2020-09-07,1652.105,1615.605,1670.095,1596.075,31112.0,600519
1141,2020-09-08,1624.105,1603.505,1629.905,1569.175,34472.0,600519
1142,2020-09-09,1591.775,1580.105,1603.105,1572.145,25964.0,600519
1143,2020-09-10,1595.845,1597.905,1612.105,1592.105,24778.0,600519
1144,2020-09-11,1580.105,1625.105,1628.105,1580.105,31088.0,600519
1145,2020-09-14,1637.105,1658.105,1661.105,1622.685,31056.0,600519
1146,2020-09-15,1662.095,1652.105,1662.095,1639.855,20821.0,600519
1147,2020-09-16,1652.105,1617.205,1656.915,1611.105,22516.0,600519
1148,2020-09-17,1592.105,1562.625,1592.105,1550.105,63680.0,600519
1149,2020-09-18,1557.105,1587.105,1587.105,1527.115,47201.0,600519
1150,2020-09-21,1584.865,1558.905,1584.865,1558.765,22444.0,600519
1151,2020-09-22,1542.105,1557.795,1579.085,1542.105,23265.0,600519
1152,2020-09-23,1527.105,1542.085,1558.115,1513.125,35726.0,600519
1153,2020-09-24,1528.075,1521.425,1550.985,1518.905,30051.0,600519
1154,2020-09-25,1522.105,1527.215,1542.105,1517.105,22583.0,600519
1155,2020-09-28,1527.295,1553.105,1560.605,1527.295,24232.0,600519
1156,2020-09-29,1561.435,1544.405,1561.505,1544.405,17431.0,600519
1157,2020-09-30,1552.105,1560.605,1584.005,1552.105,27088.0,600519
1158,2020-10-09,1584.105,1588.105,1598.525,1580.105,34240.0,600519
1159,2020-10-12,1592.105,1642.715,1642.715,1592.105,43729.0,600519
1160,2020-10-13,1642.725,1631.105,1642.725,1627.105,22944.0,600519
1161,2020-10-14,1632.105,1621.105,1639.085,1618.105,20481.0,600519
1162,2020-10-15,1613.235,1617.105,1627.105,1613.105,16204.0,600519
1163,2020-10-16,1617.105,1604.105,1626.685,1595.105,17377.0,600519
1164,2020-10-19,1617.105,1591.105,1626.085,1584.005,19226.0,600519
1165,2020-10-20,1592.095,1626.105,1627.075,1587.105,27735.0,600519
1166,2020-10-21,1626.205,1625.435,1634.255,1615.105,18901.0,600519
1167,2020-10-22,1622.105,1634.605,1637.105,1607.615,22481.0,600519
1168,2020-10-23,1632.885,1607.435,1639.695,1606.105,19292.0,600519
1169,2020-10-26,1511.105,1535.105,1555.025,1492.105,66015.0,600519
1170,2020-10-27,1535.105,1517.105,1536.105,1508.225,43944.0,600519
1171,2020-10-28,1518.105,1556.915,1569.105,1517.185,34637.0,600519
1172,2020-10-29,1546.945,1568.105,1600.105,1539.105,39374.0,600519
1173,2020-10-30,1570.105,1562.125,1588.105,1557.105,26055.0,600519
1174,2020-11-02,1567.105,1566.115,1587.105,1564.105,21066.0,600519
1175,2020-11-03,1577.095,1587.105,1598.005,1567.605,23497.0,600519
1176,2020-11-04,1592.105,1591.685,1596.105,1577.105,16444.0,600519
1177,2020-11-05,1609.105,1614.005,1624.585,1604.205,23524.0,600519
1178,2020-11-06,1622.655,1592.725,1623.695,1582.105,23052.0,600519
1179,2020-11-09,1593.485,1634.675,1642.785,1592.725,41470.0,600519
1180,2020-11-10,1645.025,1637.105,1656.585,1628.105,30189.0,600519
1181,2020-11-11,1637.105,1623.455,1669.605,1623.105,34851.0,600519
1182,2020-11-12,1622.115,1626.895,1642.105,1614.375,23473.0,600519
1183,2020-11-13,1616.105,1597.105,1620.985,1583.105,28155.0,600519
1184,2020-11-16,1603.105,1622.155,1622.155,1589.365,30613.0,600519
1185,2020-11-17,1632.105,1607.905,1634.455,1593.175,25224.0,600519
1186,2020-11-18,1607.105,1585.755,1612.635,1575.265,35179.0,600519
1187,2020-11-19,1576.605,1612.295,1617.105,1572.705,27816.0,600519
1188,2020-11-20,1612.105,1612.065,1628.105,1604.755,21875.0,600519
1189,2020-11-23,1663.115,1682.315,1702.005,1663.115,66637.0,600519
1190,2020-11-24,1662.095,1655.605,1674.605,1643.575,32465.0,600519
1191,2020-11-25,1653.605,1618.985,1660.985,1616.105,28226.0,600519
1192,2020-11-26,1618.105,1626.495,1632.095,1617.285,23228.0,600519
1193,2020-11-27,1624.765,1630.005,1632.135,1610.105,21569.0,600519
1194,2020-11-30,1627.105,1606.015,1631.005,1606.015,31940.0,600519
1195,2020-12-01,1618.105,1629.105,1631.095,1612.115,28196.0,600519
1196,2020-12-02,1638.105,1630.115,1641.105,1623.105,23572.0,600519
1197,2020-12-03,1630.115,1641.105,1647.765,1624.205,29506.0,600519
1198,2020-12-04,1644.105,1685.215,1692.205,1644.105,62491.0,600519
1199,2020-12-07,1694.805,1704.505,1732.495,1692.655,58331.0,600519
1200,2020-12-08,1707.105,1742.105,1767.105,1705.105,61454.0,600519
1201,2020-12-09,1758.055,1732.105,1758.105,1731.105,31152.0,600519
1202,2020-12-10,1732.105,1725.005,1741.875,1720.105,32654.0,600519
1203,2020-12-11,1726.885,1712.105,1729.425,1696.915,30776.0,600519
1204,2020-12-14,1719.875,1721.105,1722.085,1707.105,33052.0,600519
1205,2020-12-15,1725.605,1708.115,1729.325,1697.105,29605.0,600519
1206,2020-12-16,1722.605,1732.105,1737.775,1712.315,32150.0,600519
1207,2020-12-17,1737.605,1757.615,1760.105,1732.105,36031.0,600519
1208,2020-12-18,1743.915,1737.105,1761.115,1733.185,27077.0,600519
1209,2020-12-21,1732.105,1734.605,1743.335,1729.705,30697.0,600519
1210,2020-12-22,1742.075,1773.105,1791.095,1734.615,40651.0,600519
1211,2020-12-23,1790.095,1733.755,1798.305,1713.125,47706.0,600519
1212,2020-12-24,1710.105,1722.445,1750.985,1687.125,37857.0,600519
1213,2020-12-25,1695.095,1722.105,1739.105,1692.105,23088.0,600519
1214,2020-12-28,1718.705,1765.105,1780.905,1718.155,30080.0,600519
1215,2020-12-29,1765.105,1759.105,1778.905,1747.105,22868.0,600519
1216,2020-12-30,1762.105,1825.105,1825.105,1762.095,34452.0,600519
1217,2020-12-31,1833.105,1890.105,1891.085,1831.105,38860.0,600519
1218,2021-01-04,1892.085,1889.105,1897.095,1875.915,43514.0,600519
1219,2021-01-05,1882.105,1951.555,1951.555,1874.565,52116.0,600519
1220,2021-01-06,1956.905,1992.105,2017.105,1928.135,47410.0,600519
1221,2021-01-07,1989.105,2032.105,2032.105,1967.105,37931.0,600519
1222,2021-01-08,2034.105,1982.105,2042.985,1955.125,53862.0,600519
1223,2021-01-11,1982.105,1991.835,2042.605,1950.705,51080.0,600519
1224,2021-01-12,1980.105,2053.005,2053.005,1977.105,41059.0,600519
1225,2021-01-13,2056.105,2056.105,2065.435,2027.105,34390.0,600519
1226,2021-01-14,2048.105,2026.105,2055.105,2008.215,36152.0,600519
1227,2021-01-15,2007.105,1974.105,2026.455,1921.105,59509.0,600519
